idx,id,subset,style,text,samplerate,durationSeconds,recording_year_month,microphone,language,comment,audio_wav_path,text_norm,phonemes_ipa,audio_path_fixed,has_loanword,file_exists,expected_phonemes,recognized_phonemes,expected_str,recognized_str,processing_error
19575,4aeeae88-0777-2c8c-5c93-2e844a462e49---ba6992c8731a9050d7dbd6b483188a24,TV-2021.02-Neutral,neutral,Neuerdings gibt es nur noch Mist zu kaufen.,16000,3.119140625,2019-12,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---ba6992c8731a9050d7dbd6b483188a24.wav,Neuerdings gibt es nur noch Mist zu kaufen.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---ba6992c8731a9050d7dbd6b483188a24.wav,False,True,"['n', 'ɔ', 'ɪ', 'ɐ', 'd', 'ɪ', 'ŋ', 's', 'ɡ', 'iː', 'p', 't', 'eː', 's', 'n', 'uː', 'ɐ', 'n', 'ɔ', 'x', 'm', 'ɪ', 's', 't', 't', 's', 'uː', 'k', 'a', 'o', 'f', 'ə', 'n']","['n', 'aʊ', 'ə', 'd', 'ɪ', 'ŋ', 's', 'ɡ', 'iː', 'p', 't', 'ɛ', 's', 'n', 'uː', 'ɾ', 'n', 'ɔ', 'x', 'm', 'ɪ', 's', 't', 'ts', 'uː', 'k', 'aʊ', 'f', 'ə', 'n']",n ɔ ɪ ɐ d ɪ ŋ s ɡ iː p t eː s n uː ɐ n ɔ x m ɪ s t t s uː k a o f ə n,n aʊ ə d ɪ ŋ s ɡ iː p t ɛ s n uː ɾ n ɔ x m ɪ s t ts uː k aʊ f ə n,
18714,4aeeae88-0777-2c8c-5c93-2e844a462e49---aa12f11776745623aaf3b6e58946ac3c,TV-2021.02-Neutral,neutral,Komm du mal hier her!,16000,1.4296875,2020-03,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---aa12f11776745623aaf3b6e58946ac3c.wav,Komm du mal hier her!,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---aa12f11776745623aaf3b6e58946ac3c.wav,False,True,"['k', 'ɔ', 'm', 'ː', 'm', 'aː', 'l', 'h', 'iː', 'ɐ', 'h', 'eː', 'ɐ']","['k', 'ɔ', 'm', 'd', 'uː', 'm', 'a', 'l', 'h', 'iː', 'ɾ', 'h', 'eː', 'ɾ']",k ɔ m ː m aː l h iː ɐ h eː ɐ,k ɔ m d uː m a l h iː ɾ h eː ɾ,
4051,4aeeae88-0777-2c8c-5c93-2e844a462e49---30247a53c193684cf80da563eac66452,TV-2021.02-Neutral,neutral,Erst vor der Küste türmen sich die Wellen auf.,16000,3.0,2019-11,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---30247a53c193684cf80da563eac66452.wav,Erst vor der Küste türmen sich die Wellen auf.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---30247a53c193684cf80da563eac66452.wav,False,True,"['ɛ', 'ɾ', 's', 't', 'f', 'oː', 'ɐ', 'd', 'eː', 'ɐ', 'k', 's', 't', 'ə', 't', 'ɾ', 'm', 'ə', 'n', 'z', 'ɪ', 'ç', 'd', 'iː', 'v', 'ɛ', 'l', 'l', 'ə', 'n', 'aʊ', 'f']","['ɛ', 'ɾ', 's', 't', 'f', 'ɔ', 'ɾ', 'd', 'ɛ', 'ɾ', 'k', 'y', 's', 't', 'ə', 't', 'yː', 'ɾ', 'm', 'ə', 'n', 'z', 'ɪ', 'ç', 'd', 'iː', 'v', 'ɛ', 'l', 'ə', 'ə', 'n', 'aʊ', 'f']",ɛ ɾ s t f oː ɐ d eː ɐ k s t ə t ɾ m ə n z ɪ ç d iː v ɛ l l ə n aʊ f,ɛ ɾ s t f ɔ ɾ d ɛ ɾ k y s t ə t yː ɾ m ə n z ɪ ç d iː v ɛ l ə ə n aʊ f,
12054,4aeeae88-0777-2c8c-5c93-2e844a462e49---74c4f90cdf80e00b25ea6d7903faed13,TV-2021.02-Neutral,neutral,Elle Macpherson erlebte die Anfänge der Romanze von Billy Joel mit Christie Brinkley.,16000,5.66015625,2020-02,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---74c4f90cdf80e00b25ea6d7903faed13.wav,Elle Macpherson erlebte die Anfänge der Romanze von Billy Joel mit Christie Brinkley.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---74c4f90cdf80e00b25ea6d7903faed13.wav,False,True,"['ɛ', 'l', 'ə', 'm', 'a', 'k', 'f', 'ɛ', 'ʁ', 'z', 'oː', 'n', 'ɛː', 'ɐ', 'l', 'ɛ', 'p', 't', 'ə', 'd', 'iː', 'a', 'n', 'f', 'ɛ', 'ŋ', 'ə', 'd', 'eː', 'ɐ', 'ɾ', 'o', 'm', 'a', 'n', 't', 's', 'ə', 'f', 'ɔ', 'n', 'b', 'ɪ', 'l', 'ɪ', 'j', 'ɔ', 'ɛ', 'l', 'm', 'ɪ', 't', 'k', 'ʁ', 'ɪ', 's', 't', 'iː', 'b', 'ʁ', 'ɪ', 'ŋ', 'k', 'l', 'ɪ']","['ɛ', 'l', 'iː', 'm', 'ɛ', 'k', 'f', 'iː', 'ɾ', 's', 'ə', 'n', 'ɛ', 'ɾ', 'l', 'iː', 'p', 't', 'ə', 'd', 'iː', 'a', 'n', 'f', 'ɛ', 'ŋ', 'ə', 'd', 'ɛ', 'ɾ', 'r', 'o', 'm', 'a', 'n', 'ts', 'ə', 'f', 'ɔ', 'n', 'b', 'ɪ', 'l', 'i', 'dʒ', 'oː', 'l', 'm', 'ɪ', 't', 'k', 'ɹ', 'ɪ', 's', 't', 'iː', 'b', 'ɹ', 'ɪ', 'ŋ', 'k', 'l', 'eɪ']",ɛ l ə m a k f ɛ ʁ z oː n ɛː ɐ l ɛ p t ə d iː a n f ɛ ŋ ə d eː ɐ ɾ o m a n t s ə f ɔ n b ɪ l ɪ j ɔ ɛ l m ɪ t k ʁ ɪ s t iː b ʁ ɪ ŋ k l ɪ,ɛ l iː m ɛ k f iː ɾ s ə n ɛ ɾ l iː p t ə d iː a n f ɛ ŋ ə d ɛ ɾ r o m a n ts ə f ɔ n b ɪ l i dʒ oː l m ɪ t k ɹ ɪ s t iː b ɹ ɪ ŋ k l eɪ,
12864,4aeeae88-0777-2c8c-5c93-2e844a462e49---411a783553e05c302ac569cb42ad782d,TV-2021.02-Neutral,neutral,Probieren geht über Studieren.,16000,2.060546875,2019-12,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---411a783553e05c302ac569cb42ad782d.wav,Probieren geht über Studieren.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---411a783553e05c302ac569cb42ad782d.wav,False,True,"['p', 'ʁ', 'o', 'b', 'iː', 'ʁ', 'ə', 'n', 'ɡ', 'e', 't', 'yː', 'b', 'ɐ', 'ʃ', 't', 'u', 'd', 'iː', 'ɐ', 'n']","['p', 'ɾ', 'oː', 'b', 'iː', 'r', 'ə', 'n', 'ɡ', 'eː', 't', 'y', 'b', 'ɜ', 'ʃ', 't', 'uː', 'd', 'iː', 'r', 'ə', 'n']",p ʁ o b iː ʁ ə n ɡ e t yː b ɐ ʃ t u d iː ɐ n,p ɾ oː b iː r ə n ɡ eː t y b ɜ ʃ t uː d iː r ə n,
9735,4aeeae88-0777-2c8c-5c93-2e844a462e49---abfe0b1ee3d51a110f68964ce21e87db,TV-2021.02-Neutral,neutral,Ein solches Motiv bietet sich schließlich nicht alle Tage.,16000,4.25,2019-11,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---abfe0b1ee3d51a110f68964ce21e87db.wav,Ein solches Motiv bietet sich schließlich nicht alle Tage.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---abfe0b1ee3d51a110f68964ce21e87db.wav,False,True,"['ɛ', 'ɪ', 'n', 'z', 'ɔ', 'l', 'x', 'ə', 's', 'm', 'o', 'tʰ', 'iː', 'f', 'b', 'i', 'ə', 't', 'ə', 't', 'z', 'ɪ', 'ç', 'ʃ', 'l', 'iː', 's', 'l', 'ɪ', 'ç', 'n', 'ɪ', 'ç', 't', 'a', 'l', 'ə', 't', 'aː', 'ɡ', 'ə']","['aɪ', 'n', 'z', 'ɔ', 'l', 'ç', 'ə', 's', 'm', 'oː', 't', 'iː', 'f', 'b', 'iː', 't', 'ə', 't', 'z', 'ɪ', 'ç', 'ʃ', 'l', 'iː', 's', 'l', 'ɪ', 'ç', 'n', 'ɪ', 'ç', 't', 'a', 'l', 'ə', 't', 'ɑː', 'ɡ', 'ə']",ɛ ɪ n z ɔ l x ə s m o tʰ iː f b i ə t ə t z ɪ ç ʃ l iː s l ɪ ç n ɪ ç t a l ə t aː ɡ ə,aɪ n z ɔ l ç ə s m oː t iː f b iː t ə t z ɪ ç ʃ l iː s l ɪ ç n ɪ ç t a l ə t ɑː ɡ ə,
10529,4aeeae88-0777-2c8c-5c93-2e844a462e49---3fdc0d87388432a58cea8f1c537a59d0,TV-2021.02-Neutral,neutral,"Ich bin mir nicht sicher, ob sie das Kompliment verstanden hat.",16000,4.1796875,2019-11,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---3fdc0d87388432a58cea8f1c537a59d0.wav,"Ich bin mir nicht sicher, ob sie das Kompliment verstanden hat.",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---3fdc0d87388432a58cea8f1c537a59d0.wav,False,True,"['ɪ', 'ç', 'b', 'ɪ', 'n', 'm', 'iː', 'æ', 'n', 'ɪ', 'ç', 't', 'z', 'ɪ', 'ç', 'ɐ', 'ɔ', 'p', 'z', 'iː', 'd', 'a', 's', 'k', 'ɔ', 'm', 'p', 'l', 'i', 'm', 'ɛ', 'n', 't', 'f', 'ɛː', 'ɐ', 'ʃ', 't', 'a', 'n', 'd', 'ə', 'n', 'h', 'a', 't']","['ɪ', 'ç', 'b', 'ɪ', 'n', 'm', 'iː', 'ɾ', 'n', 'ɪ', 'ç', 't', 'z', 'ɪ', 'ç', 'ɜ', 'ɔ', 'p', 'z', 'iː', 'd', 'a', 's', 'k', 'ɔ', 'm', 'p', 'l', 'i', 'm', 'ɛ', 'n', 't', 'f', 'ɛ', 'ɾ', 'ʃ', 't', 'a', 'n', 't', 'd', 'ə', 'n', 'h', 'a', 't']",ɪ ç b ɪ n m iː æ n ɪ ç t z ɪ ç ɐ ɔ p z iː d a s k ɔ m p l i m ɛ n t f ɛː ɐ ʃ t a n d ə n h a t,ɪ ç b ɪ n m iː ɾ n ɪ ç t z ɪ ç ɜ ɔ p z iː d a s k ɔ m p l i m ɛ n t f ɛ ɾ ʃ t a n t d ə n h a t,
13458,4aeeae88-0777-2c8c-5c93-2e844a462e49---423c59c46fda3efaaf18d02e6c10a19a,TV-2021.02-Neutral,neutral,"Wie groß man wird, ist im Wesentlichen genetisch vorbestimmt.",16000,4.078125,2020-01,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---423c59c46fda3efaaf18d02e6c10a19a.wav,"Wie groß man wird, ist im Wesentlichen genetisch vorbestimmt.",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---423c59c46fda3efaaf18d02e6c10a19a.wav,False,True,"['v', 'iː', 'ɡ', 'ɾ', 'oː', 's', 'm', 'a', 'n', 'v', 'ɪ', 'ʁ', 't', 'ɪ', 's', 't', 'ɪ', 'm', 'v', 'ə', 's', 'ɛ', 'n', 't', 'l', 'ɪ', 'ç', 'ə', 'n', 'ɡ', 'e', 'n', 'eː', 't', 'ɪ', 'ʃ', 'f', 'oː', 'ɐ', 'b', 'ə', 'ʃ', 't', 'ɪ', 'm', 'm', 't']","['iː', 'ɡ', 'ɾ', 'oː', 's', 'm', 'a', 'n', 'v', 'ɪ', 'ɾ', 't', 'ɪ', 's', 't', 'ɪ', 'm', 'v', 'eː', 'z', 'ə', 'n', 't', 'l', 'ɪ', 'ç', 'ə', 'n', 'ɡ', 'eː', 'n', 'eː', 't', 'ɪ', 'ʃ', 'f', 'oː', 'ɾ', 'b', 'ə', 'ʃ', 't', 'ɪ', 'm', 't']",v iː ɡ ɾ oː s m a n v ɪ ʁ t ɪ s t ɪ m v ə s ɛ n t l ɪ ç ə n ɡ e n eː t ɪ ʃ f oː ɐ b ə ʃ t ɪ m m t,iː ɡ ɾ oː s m a n v ɪ ɾ t ɪ s t ɪ m v eː z ə n t l ɪ ç ə n ɡ eː n eː t ɪ ʃ f oː ɾ b ə ʃ t ɪ m t,
349,4aeeae88-0777-2c8c-5c93-2e844a462e49---c0a909a5775e56f318fea192875fbf32,TV-2021.02-Neutral,neutral,Wie schaut es mit Geflügel aus?,16000,2.130859375,2020-01,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---c0a909a5775e56f318fea192875fbf32.wav,Wie schaut es mit Geflügel aus?,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---c0a909a5775e56f318fea192875fbf32.wav,False,True,"['v', 'iː', 'ʃ', 'a', 'o', 't', 'eː', 's', 'm', 'ɪ', 't', 'ɡ', 'ə', 'f', 'l', 'yː', 'ɡ', 'ə', 'l', 'aʊ', 's']","['v', 'iː', 'ʃ', 'aʊ', 't', 'ɛ', 's', 'm', 'ɪ', 't', 'ɡ', 'ə', 'f', 'l', 'uː', 'ɡ', 'l', 'ə', 'aʊ', 's']",v iː ʃ a o t eː s m ɪ t ɡ ə f l yː ɡ ə l aʊ s,v iː ʃ aʊ t ɛ s m ɪ t ɡ ə f l uː ɡ l ə aʊ s,
4895,4aeeae88-0777-2c8c-5c93-2e844a462e49---8ca8b0cd5b9d01bb95d988b649d1d8a4,TV-2021.02-Neutral,neutral,"Symptome zu behandeln ist oft einfacher und bequemer, als die Ursachen anzugehen.",16000,6.171875,2020-03,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---8ca8b0cd5b9d01bb95d988b649d1d8a4.wav,"Symptome zu behandeln ist oft einfacher und bequemer, als die Ursachen anzugehen.",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---8ca8b0cd5b9d01bb95d988b649d1d8a4.wav,False,True,"['z', 'm', 'p', 't', 'o', 'm', 'ə', 't', 's', 'uː', 'b', 'ə', 'h', 'a', 'n', 'd', 'ɛ', 'l', 'n', 'ɪ', 's', 't', 'ɔ', 'f', 't', 'aɪ', 'n', 'f', 'a', 'x', 'ɐ', 'ʊ', 'n', 't', 'b', 'ə', 'k', 'v', 'u', 'ə', 'm', 'ɐ', 'a', 'l', 's', 'd', 'iː', 'uː', 'ɐ', 'z', 'a', 'x', 'ə', 'n', 'a', 'n', 't', 's', 'uː', 'k', 'eː', 'e', 'n']","['z', 'y', 'm', 't', 'oː', 'm', 'ə', 'ts', 'uː', 'b', 'ə', 'h', 'a', 'n', 'd', 'ə', 'n', 'n', 'ɪ', 's', 't', 'ɔ', 'f', 't', 'aɪ', 'n', 'f', 'a', 'x', 'ɜ', 'ʊ', 'n', 't', 'b', 'ə', 'k', 'v', 'eː', 'm', 'ɜ', 'a', 'l', 's', 'd', 'iː', 'uː', 'ɾ', 'z', 'a', 'x', 'ə', 'n', 'a', 'n', 'ts', 'uː', 'ɡ', 'eː', 'ə', 'n']",z m p t o m ə t s uː b ə h a n d ɛ l n ɪ s t ɔ f t aɪ n f a x ɐ ʊ n t b ə k v u ə m ɐ a l s d iː uː ɐ z a x ə n a n t s uː k eː e n,z y m t oː m ə ts uː b ə h a n d ə n n ɪ s t ɔ f t aɪ n f a x ɜ ʊ n t b ə k v eː m ɜ a l s d iː uː ɾ z a x ə n a n ts uː ɡ eː ə n,
1867,4aeeae88-0777-2c8c-5c93-2e844a462e49---23fa7b0920d8544bb41eac10af283c8c,TV-2021.02-Neutral,neutral,Der Nachwuchs kommt blind auf die Welt.,16000,2.83984375,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---23fa7b0920d8544bb41eac10af283c8c.wav,Der Nachwuchs kommt blind auf die Welt.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---23fa7b0920d8544bb41eac10af283c8c.wav,False,True,"['d', 'eː', 'ɐ', 'n', 'aː', 'x', 'v', 'uː', 'k', 's', 'k', 'ɔ', 'm', 't', 'b', 'l', 'ɪ', 'n', 't', 'aʊ', 'f', 'd', 'iː', 'v', 'ɛ', 'l', 't']","['ɛ', 'ɾ', 'n', 'a', 'x', 'v', 'uː', 'k', 's', 'k', 'ɔ', 'm', 't', 'b', 'l', 'ɪ', 'n', 't', 'aʊ', 'f', 'd', 'iː', 'v', 'ɛ', 'l', 't']",d eː ɐ n aː x v uː k s k ɔ m t b l ɪ n t aʊ f d iː v ɛ l t,ɛ ɾ n a x v uː k s k ɔ m t b l ɪ n t aʊ f d iː v ɛ l t,
9040,4aeeae88-0777-2c8c-5c93-2e844a462e49---0d0c41419d56e1af593f7c2f8f704fe8,TV-2021.02-Neutral,neutral,"Um Himmels Willen, was ist denn das?",16000,2.640625,2020-01,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---0d0c41419d56e1af593f7c2f8f704fe8.wav,"Um Himmels Willen, was ist denn das?",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---0d0c41419d56e1af593f7c2f8f704fe8.wav,False,True,"['ʊ', 'm', 'h', 'ɪ', 'm', 'm', 'ɛ', 'l', 's', 'v', 'ɪ', 'l', 'l', 'ə', 'n', 'v', 'a', 's', 'ɪ', 's', 't', 'd', 'ɛ', 'n', 'd', 'a', 's']","['ʊ', 'm', 'h', 'h', 'ɪ', 'm', 'ə', 'l', 's', 'v', 'ɪ', 'l', 'ə', 'n', 'v', 'a', 's', 'ɪ', 's', 't', 'd', 'ɛ', 'n', 'd', 'a', 's']",ʊ m h ɪ m m ɛ l s v ɪ l l ə n v a s ɪ s t d ɛ n d a s,ʊ m h h ɪ m ə l s v ɪ l ə n v a s ɪ s t d ɛ n d a s,
7591,4aeeae88-0777-2c8c-5c93-2e844a462e49---896c3f4fe0a0a7538845d2cf32ad2164,TV-2021.02-Neutral,neutral,löschen,16000,0.52001953125,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---896c3f4fe0a0a7538845d2cf32ad2164.wav,löschen,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---896c3f4fe0a0a7538845d2cf32ad2164.wav,False,True,"['l', 'œ', 'ʃ', 'ə', 'n']","['l', 'ə', 'ʃ', 'ə', 'n']",l œ ʃ ə n,l ə ʃ ə n,
7462,4aeeae88-0777-2c8c-5c93-2e844a462e49---2321840604caeeff84b8aed7d1344c67,TV-2021.02-Neutral,neutral,wie hell? du kannst eine Stufe zwischen und wählen.,16000,5.37890625,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---2321840604caeeff84b8aed7d1344c67.wav,wie hell? du kannst eine Stufe zwischen und wählen.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---2321840604caeeff84b8aed7d1344c67.wav,False,True,"['v', 'iː', 'h', 'ɛ', 'l', 'ː', 'k', 'a', 'n', 's', 't', 'aɪ', 'n', 'ə', 'ʃ', 't', 'uː', 'f', 'ə', 't', 's', 'v', 'ɪ', 'ʃ', 'ə', 'n', 'ʊ', 'n', 't', 'v', 'ɛː', 'l', 'ə', 'n']","['v', 'iː', 'h', 'ɛ', 'l', 'd', 'uː', 'k', 'a', 'n', 's', 't', 'aɪ', 'n', 'ə', 'ʃ', 't', 'uː', 'f', 'ə', 'ts', 'v', 'ɪ', 'ʃ', 'ə', 'n', 'ʊ', 'n', 't', 'v', 'ɛ', 'l', 'ə', 'n']",v iː h ɛ l ː k a n s t aɪ n ə ʃ t uː f ə t s v ɪ ʃ ə n ʊ n t v ɛː l ə n,v iː h ɛ l d uː k a n s t aɪ n ə ʃ t uː f ə ts v ɪ ʃ ə n ʊ n t v ɛ l ə n,
19435,4aeeae88-0777-2c8c-5c93-2e844a462e49---d1c8f0353e21911fa95d124f54d96aa6,TV-2021.02-Neutral,neutral,Mein gegenwärtig dominantes Gefühl heißt Hunger.,16000,3.3203125,2020-03,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---d1c8f0353e21911fa95d124f54d96aa6.wav,Mein gegenwärtig dominantes Gefühl heißt Hunger.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---d1c8f0353e21911fa95d124f54d96aa6.wav,False,True,"['m', 'aɪ', 'n', 'ɡ', 'eː', 'ɡ', 'ə', 'n', 'v', 'ɛ', 'ʁ', 't', 'ɪ', 'ç', 'd', 'o', 'm', 'ɪ', 'n', 'ɑ', 'n', 't', 'ə', 's', 'ɡ', 'ə', 'f', 'yː', 'l', 'h', 'aɪ', 's', 't', 'h', 'ʊ', 'ŋ', 'ɐ']","['m', 'aɪ', 'n', 'ɡ', 'eː', 'ɡ', 'ə', 'n', 'v', 'ɛ', 'ɾ', 't', 'ɪ', 'k', 'd', 'oː', 'm', 'i', 'n', 'a', 'n', 't', 'ə', 's', 'ɡ', 'ə', 'f', 'uː', 'l', 'h', 'aɪ', 's', 't', 'h', 'ʊ', 'ŋ', 'ɜ']",m aɪ n ɡ eː ɡ ə n v ɛ ʁ t ɪ ç d o m ɪ n ɑ n t ə s ɡ ə f yː l h aɪ s t h ʊ ŋ ɐ,m aɪ n ɡ eː ɡ ə n v ɛ ɾ t ɪ k d oː m i n a n t ə s ɡ ə f uː l h aɪ s t h ʊ ŋ ɜ,
5418,4aeeae88-0777-2c8c-5c93-2e844a462e49---75859807bd2a7fba6a254f02c2185057,TV-2021.02-Neutral,neutral,Nur gute Schauspieler können mit der Körpersprache lügen.,16000,3.689453125,2019-12,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---75859807bd2a7fba6a254f02c2185057.wav,Nur gute Schauspieler können mit der Körpersprache lügen.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---75859807bd2a7fba6a254f02c2185057.wav,False,True,"['n', 'uː', 'ɐ', 'ɡ', 'uː', 't', 'e', 'ʃ', 'a', 'o', 's', 'p', 'iː', 'l', 'ɐ', 'k', 'œ', 'n', 'ə', 'n', 'm', 'ɪ', 't', 'd', 'eː', 'ɐ', 'k', 'œ', 'ʁ', 'p', 'ɐ', 'ʃ', 'p', 'ʁ', 'aː', 'x', 'ə', 'l', 'yː', 'ɡ', 'ə', 'n']","['n', 'uː', 'ɾ', 'ɡ', 'uː', 't', 'ə', 'ʃ', 'aʊ', 'ʃ', 'p', 'iː', 'l', 'ɜ', 'k', 'ɛ', 'n', 'ə', 'n', 'm', 'ɪ', 't', 'ɛ', 'ɾ', 'k', 'œ', 'ɾ', 'p', 'ɜ', 'ʃ', 'p', 'ɾ', 'ɑː', 'x', 'ə', 'l', 'uː', 'ɡ', 'ə', 'n']",n uː ɐ ɡ uː t e ʃ a o s p iː l ɐ k œ n ə n m ɪ t d eː ɐ k œ ʁ p ɐ ʃ p ʁ aː x ə l yː ɡ ə n,n uː ɾ ɡ uː t ə ʃ aʊ ʃ p iː l ɜ k ɛ n ə n m ɪ t ɛ ɾ k œ ɾ p ɜ ʃ p ɾ ɑː x ə l uː ɡ ə n,
